id,artifact,segment_identity,segment_offset,analysis_linear,payload_offset,body_size,body_span,boundary_state,origin,work_queue,accepted_state,name,map_public,map_module,map_segment,source_form,source_ref,observation,tasm_proc,tasm_distance,tasm_listing_line,ghidra_contiguous,ghidra_range_count,caller_count,callee_count,evidence_basis,notes
th04-main-boundary-1c09a,th04-main,mz-load-module,0x1C09A,0x2C09A,0x1C09A,0x25,0x25,excluded,authored,exclude,excluded,FUN_23a9_860a,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,1,1,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c0bf,th04-main,mz-load-module,0x1C0BF,0x2C0BF,0x1C0BF,0xA5,0xA5,reviewed,authored,reconstruct,exact,elly_phase_cloud_reverse(),,th04_main.asm,MAIN_034_TEXT,target-derived-asm,src/main/boss/elly_phase_cloud_reverse.cpp,ghidra+tasm-proc,elly_1C0BF,near,55312,true,1,0,3,ev-th04-main-elly-phase-cloud-reverse-boundary-v45,Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Pinned TASM/raw define one 165-byte function through RET at 0x2C163. Ghidra stops at 0x2C155 and creates false internal entries at 0x2C156/0x2C15C/0x2C162; the next true local PROC is 0x2C164.
th04-main-boundary-1c156,th04-main,mz-load-module,0x1C156,0x2C156,0x1C156,0x2,0x2,excluded,authored,exclude,excluded,FUN_23a9_86c6,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,10,0,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c15c,th04-main,mz-load-module,0x1C15C,0x2C15C,0x1C15C,0x6,0x6,excluded,authored,exclude,excluded,FUN_23a9_86cc,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,3,1,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c162,th04-main,mz-load-module,0x1C162,0x2C162,0x1C162,0x2,0x2,excluded,authored,exclude,excluded,FUN_23a9_86d2,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,13,0,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c164,th04-main,mz-load-module,0x1C164,0x2C164,0x1C164,0x6B,0x6B,reviewed,authored,reconstruct,exact,elly_phase_ring16(),,th04_main.asm,MAIN_034_TEXT,target-derived-asm,src/main/boss/elly_phase_ring16.cpp,ghidra+tasm-proc,elly_1C164,near,55406,true,1,0,1,ev-th04-main-elly-phase-ring16-boundary-v46,Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Fresh Ghidra constructs only 24 bytes at 0x2C164. Pinned TASM/raw tile all 107 bytes through RET at 0x2C1CE; the next true local PROC starts at 0x2C1CF.
th04-main-boundary-1c17c,th04-main,mz-load-module,0x1C17C,0x2C17C,0x1C17C,0x53,0x53,excluded,authored,exclude,excluded,FUN_23a9_86ec,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,1,2,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c1cf,th04-main,mz-load-module,0x1C1CF,0x2C1CF,0x1C1CF,0x82,0x82,reviewed,authored,reconstruct,exact,elly_phase_four_rings(),,th04_main.asm,MAIN_034_TEXT,target-derived-asm,src/main/boss/elly_phase_four_rings.cpp,ghidra+tasm-proc,elly_1C1CF,near,55453,true,1,0,4,ev-th04-main-elly-phase-four-rings-boundary-v47,"Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Target raw, pinned TASM, and fresh Ghidra agree on the complete 130-byte body through RET at 0x2C250; the next local PROC starts at 0x2C251."
th04-main-boundary-1c251,th04-main,mz-load-module,0x1C251,0x2C251,0x1C251,0x94,0x94,reviewed,authored,reconstruct,exact,elly_phase_final(),,th04_main.asm,MAIN_034_TEXT,target-derived-asm,src/main/boss/elly_phase_final.cpp,ghidra+tasm-proc,elly_1C251,near,55511,true,1,0,3,ev-th04-main-elly-phase-final-boundary-v48,"Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Target raw, pinned TASM, and fresh Ghidra agree on the complete 148-byte body through RET at 0x2C2E4. The next true entry is public elly_update() at 0x2C2E5."
th04-main-boundary-1c2e5,th04-main,mz-load-module,0x1C2E5,0x2C2E5,0x1C2E5,0x3E9,0x3E9,reviewed,authored,reconstruct,exact,elly_update(),,th04_main.asm,MAIN_034_TEXT,target-derived-asm,src/main/boss/elly_update.cpp,ghidra+tasm-proc,@elly_update$qv,far,55575,false,4,0,6,ev-th04-main-elly-update-boundary-v49,"Manual target boundary review overrides a Ghidra body-construction false negative: validated 3 trailing compiler switch tables (20 jump entries total); Target raw decodes through RETF at 0x2C691. Three contiguous compiler switch regions fill the extent through 0x2C6CD, immediately before exact TLINK public bullet_turn_x at 0x2C6CE. Ghidra cross-links this entry to unrelated later code and is not used as the extent oracle."
th04-main-boundary-1c34e,th04-main,mz-load-module,0x1C34E,0x2C34E,0x1C34E,0x2D,0x2D,excluded,authored,exclude,excluded,FUN_23a9_88be,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,0,0,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c37e,th04-main,mz-load-module,0x1C37E,0x2C37E,0x1C37E,0x42,0x48,excluded,authored,exclude,excluded,FUN_23a9_88ee,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,false,3,1,2,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c3c9,th04-main,mz-load-module,0x1C3C9,0x2C3C9,0x1C3C9,0x11,0x80,excluded,authored,exclude,excluded,switchD_2000:de0c::caseD_0,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,false,2,0,1,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c3ea,th04-main,mz-load-module,0x1C3EA,0x2C3EA,0x1C3EA,0x57,0x58,excluded,authored,exclude,excluded,FUN_23a9_895a,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,false,2,2,2,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c4eb,th04-main,mz-load-module,0x1C4EB,0x2C4EB,0x1C4EB,0x26,0x26,excluded,authored,exclude,excluded,FUN_23a9_8a5b,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,1,2,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c546,th04-main,mz-load-module,0x1C546,0x2C546,0x1C546,0x19,0x19,excluded,authored,exclude,excluded,FUN_23a9_8ab6,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,4,1,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c57f,th04-main,mz-load-module,0x1C57F,0x2C57F,0x1C57F,0x81,0x81,excluded,authored,exclude,excluded,FUN_23a9_8aef,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,1,4,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c600,th04-main,mz-load-module,0x1C600,0x2C600,0x1C600,0x1F,0x1F,excluded,authored,exclude,excluded,switchD_2000:cb6c::caseD_0,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,0,3,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c64a,th04-main,mz-load-module,0x1C64A,0x2C64A,0x1C64A,0x2B,0x2B,excluded,authored,exclude,excluded,FUN_23a9_8bba,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,2,3,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c67a,th04-main,mz-load-module,0x1C67A,0x2C67A,0x1C67A,0x18,0x18,excluded,authored,exclude,excluded,FUN_23a9_8bea,,th04_main.asm,MAIN_034_TEXT,target-derived-asm,candidate:th04_main.asm,ghidra,,,,true,1,3,1,target-ghidra+candidate-map,"Ghidra-only entry is not a PROC in the complete attested TASM listing. Ghidra entry is a switch/data/non-code artifact, not an accepted function boundary."
th04-main-boundary-1c6ce,th04-main,mz-load-module,0x1C6CE,0x2C6CE,0x1C6CE,0x34,0x34,reviewed,authored,reconstruct,exact,bullet_turn_x(bullet_t near&),bullet_turn_x(bullet_t near&),th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,src/main/bullet/update_prefix.inl,map-public,,,,,,,,ev-th04-main-bullet-turn-x-no-ghidra-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Target Ghidra has no function entry at this TLINK public; exact authored ownership plus gap-free raw decode through RET 2 ends exactly at the next TLINK public.
th04-main-boundary-1c702,th04-main,mz-load-module,0x1C702,0x2C702,0x1C702,0x34,0x34,reviewed,authored,reconstruct,exact,bullet_turn_y(bullet_t near&),bullet_turn_y(bullet_t near&),th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,src/main/bullet/update_prefix.inl,map-public,,,,,,,,ev-th04-main-bullet-turn-y-no-ghidra-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Target Ghidra has no function entry at this TLINK public and instead absorbs the address into an unrelated oversized body; exact authored ownership plus gap-free raw decode through RET 2 ends exactly at the next TLINK public.
th04-main-boundary-1c736,th04-main,mz-load-module,0x1C736,0x2C736,0x1C736,0x180,0x180,reviewed,authored,reconstruct,exact,bullet_update_special(bullet_t near&),bullet_update_special(bullet_t near&),th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,src/main/bullet/update_prefix.inl,ghidra+map-public,,,,false,2,1,0,ev-th04-main-function-screen-strict-v2;ev-th04-main-bullet-update-special-switch-boundary-v1,"Manual target boundary review overrides a Ghidra body-construction false negative: validated 9-entry switch table; Ghidra stopped at the indirect switch dispatcher and omitted nine case blocks. The 9-entry near-jump table begins immediately after the function span, and every target is a raw instruction start inside exact bullet_u prefix bytes."
th04-main-boundary-1c8c8,th04-main,mz-load-module,0x1C8C8,0x2C8C8,0x1C8C8,0x36B,0x36B,reviewed,authored,reconstruct,exact,bullets_update,bullets_update(),th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,src/main/bullet/update_body.inl,ghidra+map-public,,,,false,2,1,8,ev-th04-main-function-screen-strict-v2;ev-th04-main-bullets-update-reviewed-boundary-v1;ev-th04-main-bullets-update-reviewed-boundary-v2;ev-th04-main-bullets-update-full-boundary-v1;ev-th04-main-function-screen-bullets-v11,Manual target boundary review overrides a Ghidra body-construction false negative: validated 5-entry switch table; The complete 875-byte extent is owned by one exact maintained natural-C++ unit. Raw code decodes through RETF at 0x2CC27; one metadata byte plus a five-entry near-jump table occupy the trailing 11 bytes; all table targets are instruction starts; the next TLINK public begins at 0x2CC33.
th04-main-boundary-1c99c,th04-main,mz-load-module,0x1C99C,0x2C99C,0x1C99C,0x3E,0x3E,provisional,authored,reconstruct,unreviewed,FUN_23a9_8f0c,,th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,candidate:th04/bullet_u.cpp,ghidra,,,,true,1,1,1,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-1c9da,th04-main,mz-load-module,0x1C9DA,0x2C9DA,0x1C9DA,0x54,0x54,provisional,authored,reconstruct,unreviewed,FUN_23a9_8f4a,,th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,candidate:th04/bullet_u.cpp,ghidra,,,,true,1,1,3,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-1ca2e,th04-main,mz-load-module,0x1CA2E,0x2CA2E,0x1CA2E,0x125,0x1FA,provisional,authored,reconstruct,unreviewed,FUN_23a9_8f9e,,th04/bullet_u.cpp,BULLET_U_TEXT,candidate-cpp,candidate:th04/bullet_u.cpp,ghidra,,,,false,2,1,3,target-ghidra+candidate-map,Ghidra-only boundary has no TLINK public or TASM PROC at its entry.
th04-main-boundary-1cc33,th04-main,mz-load-module,0x1CC33,0x2CC33,0x1CC33,0x85,0x85,reviewed,authored,reconstruct,exact,tune_for_easy(),tune_for_easy(),th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,map-public,,,,,,,,ev-th04-main-tune-easy-no-ghidra-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated 22-entry switch table; Target Ghidra has no function entry at this TLINK public; raw code ends in RET at 0x2CC8A and the remaining extent is exactly one metadata byte plus the compiler switch jump table through the next TLINK public.
th04-main-boundary-1ccb8,th04-main,mz-load-module,0x1CCB8,0x2CCB8,0x1CCB8,0x8D,0x8D,reviewed,authored,reconstruct,exact,tune_for_hard(),tune_for_hard(),th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,false,2,1,0,ev-th04-main-function-screen-strict-v2;ev-th04-main-tune-hard-switch-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated 10-entry switch table; Ghidra omitted switch case blocks. The 10-entry compare and near-jump tables follow the function in exact bullet_a.cpp bytes; all jump targets are instruction starts within the 141-byte span.
th04-main-boundary-1cd6e,th04-main,mz-load-module,0x1CD6E,0x2CD6E,0x1CD6E,0x7B,0x7B,reviewed,authored,reconstruct,exact,tune_for_lunatic(),tune_for_lunatic(),th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,false,2,1,0,ev-th04-main-function-screen-strict-v2;ev-th04-main-tune-lunatic-switch-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated 10-entry switch table; Ghidra omitted switch case blocks. The 10-entry compare and near-jump tables follow the function in exact bullet_a.cpp bytes; all jump targets are instruction starts within the 123-byte span.
th04-main-boundary-1ce12,th04-main,mz-load-module,0x1CE12,0x2CE12,0x1CE12,0x9D,0x9D,reviewed,authored,reconstruct,exact,tune_for_playperf(),tune_for_playperf(),th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,false,2,3,0,ev-th04-main-function-screen-strict-v2;ev-th04-main-tune-playperf-switch-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated 11-entry switch table; Ghidra omitted direct switch case blocks. The 11-entry near-jump table starts immediately after the function span in exact bullet_a.cpp bytes; every target is a raw instruction start within the 157-byte function.
th04-main-boundary-1cec5,th04-main,mz-load-module,0x1CEC5,0x2CEC5,0x1CEC5,0xB,0xB,reviewed,authored,reconstruct,exact,BULLET_TEMPLATE_TUNE_EASY,BULLET_TEMPLATE_TUNE_EASY,th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,map-public,,,,,,,,ev-th04-main-template-tune-easy-no-ghidra-boundary-v1,Manual target boundary review overrides a Ghidra body-construction false negative: validated linear raw decode; Target Ghidra has no function entry at this TLINK public; exact authored ownership plus gap-free raw decode through RET ends exactly at the next TLINK public.
th04-main-boundary-1ced0,th04-main,mz-load-module,0x1CED0,0x2CED0,0x1CED0,0x8,0x8,reviewed,authored,reconstruct,exact,BULLET_TEMPLATE_TUNE_NORMAL,BULLET_TEMPLATE_TUNE_NORMAL,th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,true,1,0,1,ev-th04-main-function-screen-strict-v2,"Target Ghidra body is contiguous (8 bytes), starts at the same local TLINK public, and lies wholly inside exact authored owner th04-main-module-th04-bullet-a-cpp-1cc33."
th04-main-boundary-1ced8,th04-main,mz-load-module,0x1CED8,0x2CED8,0x1CED8,0xB,0xB,reviewed,authored,reconstruct,exact,BULLET_TEMPLATE_TUNE_HARD,BULLET_TEMPLATE_TUNE_HARD,th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,true,1,0,2,ev-th04-main-function-screen-strict-v2,"Target Ghidra body is contiguous (11 bytes), starts at the same local TLINK public, and lies wholly inside exact authored owner th04-main-module-th04-bullet-a-cpp-1cc33."
th04-main-boundary-1cee3,th04-main,mz-load-module,0x1CEE3,0x2CEE3,0x1CEE3,0xB,0xB,reviewed,authored,reconstruct,exact,BULLET_TEMPLATE_TUNE_LUNATIC,BULLET_TEMPLATE_TUNE_LUNATIC,th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,true,1,0,2,ev-th04-main-function-screen-strict-v2,"Target Ghidra body is contiguous (11 bytes), starts at the same local TLINK public, and lies wholly inside exact authored owner th04-main-module-th04-bullet-a-cpp-1cc33."
th04-main-boundary-1ceee,th04-main,mz-load-module,0x1CEEE,0x2CEEE,0x1CEEE,0x28,0x28,reviewed,authored,reconstruct,exact,BULLETS_ADD_REGULAR_EASY,BULLETS_ADD_REGULAR_EASY,th04/bullet_a.cpp,BULLET_A_TEXT,candidate-cpp,src/main/bullet/add.cpp,ghidra+map-public,,,,true,1,0,1,ev-th04-main-function-screen-strict-v2,"Target Ghidra body is contiguous (40 bytes), starts at the same local TLINK public, and lies wholly inside exact authored owner th04-main-module-th04-bullet-a-cpp-1cc33."
