id,artifact,kind,segment,offset,file_offset,size,compare_size,boundary_state,origin,state,name,source,evidence_ids,replay_command,notes
th04-main-frame-delay,th04-main,function,SHARED,0x00D7,0x149B7,0x15,0x15,reviewed,authored,exact,frame_delay,src/shared/hardware/frame_delay.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-frame-delay-boundary;ev-toolchain-surfaces;ev-th04-main-frame-delay-toolchain-replay;ev-th04-main-frame-delay-omf;ev-th04-main-frame-delay-cold;ev-th04-main-frame-delay-layout;ev-th04-main-frame-delay-raw;ev-ledger-consistency-exact14;ev-th04-main-frame-delay-aggregate;ev-th04-frame-delay-shared-source-v209;ev-th04-frame-delay-shared-focused-v209;ev-th04-frame-delay-shared-aggregate-v209,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-frame-delay,Repository-maintained natural source passes exact cold replay. v209 target-first MAIN/OP/MAINE comparison proves one TH04 shared natural producer after masking only OMF-derived _vsync_Count1 link fields; exact replay credit remains MAIN-local.
th04-main-module-th03-hfliplut-asm-131cc,th04-main,module-candidate,SHARED,0x00EC,0x149CC,0x1E,0x1E,reviewed,original-asm,exact,th03/hfliplut.asm,src/main/hardware/hflip_lut.asm,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th03-hfliplut-asm-131cc-boundary;ev-toolchain-surfaces;ev-th04-main-module-th03-hfliplut-asm-131cc-toolchain-replay;ev-th04-main-module-th03-hfliplut-asm-131cc-omf;ev-th04-main-module-th03-hfliplut-asm-131cc-cold;ev-th04-main-module-th03-hfliplut-asm-131cc-layout;ev-th04-main-module-th03-hfliplut-asm-131cc-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th03-hfliplut-asm-131cc-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th03-hfliplut-asm-131cc,"Complete maintained standalone TASM translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-mpn-free,th04-main,function,SHARED,0x010A,0x149EA,0x29,0x29,reviewed,authored,exact,mpn_free,src/main/formats/mpn_free.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-mpn-free-boundary;ev-toolchain-surfaces;ev-th04-main-mpn-free-toolchain-replay;ev-th04-main-mpn-free-omf;ev-th04-main-mpn-free-cold;ev-th04-main-mpn-free-layout;ev-th04-main-mpn-free-raw;ev-ledger-consistency-exact14;ev-th04-main-mpn-free-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-mpn-free,"Repository-maintained natural source passes two isolated cold builds with exact map extent, relocation overlap, valid deterministic OMF, and zero raw byte differences; see gptweb-batch14-003 evidence rows."
th04-main-input-wait-for-change,th04-main,function,SHARED,0x0133,0x14A13,0x56,0x56,reviewed,authored,exact,input_wait_for_change,src/main/hardware/input_wait.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-input-wait-for-change-boundary;ev-toolchain-surfaces;ev-th04-main-input-wait-for-change-toolchain-replay;ev-th04-main-input-wait-for-change-omf;ev-th04-main-input-wait-for-change-cold;ev-th04-main-input-wait-for-change-layout;ev-th04-main-input-wait-for-change-raw;ev-ledger-consistency-exact14;ev-th04-main-input-wait-for-change-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-input-wait-for-change,"Repository-maintained natural source passes two isolated cold builds with exact map extent, relocation overlap, valid deterministic OMF, and zero raw byte differences; see gptweb-batch14-003 evidence rows."
th04-main-module-th04-mpn-l-i-cpp-13269,th04-main,module-candidate,SHARED,0x0189,0x14A69,0xB7,0xB7,reviewed,authored,exact,th04/mpn_l_i.cpp,src/main/formats/mpn_load.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-mpn-l-i-cpp-13269-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-mpn-l-i-cpp-13269-toolchain-replay;ev-th04-main-module-th04-mpn-l-i-cpp-13269-omf;ev-th04-main-module-th04-mpn-l-i-cpp-13269-cold;ev-th04-main-module-th04-mpn-l-i-cpp-13269-layout;ev-th04-main-module-th04-mpn-l-i-cpp-13269-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-mpn-l-i-cpp-13269-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-mpn-l-i-cpp-13269,"Complete maintained natural C/C++ translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-module-th04-vector-cpp-13320,th04-main,module-candidate,SHARED,0x0240,0x14B20,0x5E,0x5E,reviewed,authored,exact,th04/vector.cpp,src/main/math/vector.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-vector-cpp-13320-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-vector-cpp-13320-toolchain-replay;ev-th04-main-module-th04-vector-cpp-13320-omf;ev-th04-main-module-th04-vector-cpp-13320-cold;ev-th04-main-module-th04-vector-cpp-13320-layout;ev-th04-main-module-th04-vector-cpp-13320-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-vector-cpp-13320-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-vector-cpp-13320,"Complete maintained natural C/C++ translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-module-th04-snd-mmdr-c-133ac,th04-main,module-candidate,SHARED,0x02CC,,0x30,0x30,provisional,unknown,excluded,th04/snd_mmdr.c,,ev-th04-main-authored-screen-map;ev-th04-main-authored-screen-target,,Historical routing umbrella resolved into the exact 0x2F-byte authored function plus one reviewed padding byte.
th04-main-snd-kaja-interrupt,th04-main,function,SHARED,0x02FC,0x14BDC,0x1E,0x1E,reviewed,authored,exact,snd_kaja_interrupt,src/shared/sound/kaja_interrupt.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-snd-kaja-interrupt-boundary;ev-toolchain-surfaces;ev-th04-main-snd-kaja-interrupt-toolchain-replay;ev-th04-main-snd-kaja-interrupt-omf;ev-th04-main-snd-kaja-interrupt-cold;ev-th04-main-snd-kaja-interrupt-layout;ev-th04-main-snd-kaja-interrupt-raw;ev-ledger-consistency-exact14;ev-th04-main-snd-kaja-interrupt-aggregate;ev-th04-snd-kaja-shared-source-v207;ev-th04-snd-kaja-shared-focused-v207;ev-th04-snd-kaja-shared-aggregate-v207,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-snd-kaja-interrupt,"Repository-maintained natural source passes two isolated cold builds with exact map extent, relocation overlap, valid deterministic OMF, and zero raw byte differences; see gptweb-batch14-003 evidence rows. v207 target-first MAIN/OP/MAINE comparison proves TH04 multi-artifact shared natural-source ownership; exact replay credit remains MAIN-local."
th04-main-snd-determine-modes,th04-main,function,SHARED,0x031A,0x14BFA,0x9C,0x9C,reviewed,authored,exact,snd_determine_modes,src/shared/sound/determine_modes.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-snd-determine-modes-boundary;ev-toolchain-surfaces;ev-th04-main-snd-determine-modes-toolchain-replay;ev-th04-main-snd-determine-modes-omf;ev-th04-main-snd-determine-modes-cold;ev-th04-main-snd-determine-modes-layout;ev-th04-main-snd-determine-modes-raw;ev-ledger-consistency-exact14;ev-th04-main-snd-determine-modes-aggregate;ev-th04-snd-mode-shared-source-v207;ev-th04-snd-mode-shared-focused-v207;ev-th04-snd-mode-shared-aggregate-v207,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-snd-determine-modes,"Repository-maintained natural source passes two isolated cold builds with exact map extent, relocation overlap, valid deterministic OMF, and zero raw byte differences; see gptweb-batch14-003 evidence rows. v207 target-first MAIN/OP/MAINE comparison proves TH04 multi-artifact shared natural-source ownership; exact replay credit remains MAIN-local."
th04-main-module-th04-cdg-put-asm-13580,th04-main,module-candidate,SHARED,0x04A0,0x14D80,0x9E,0x9E,reviewed,original-asm,exact,th04/cdg_put.asm,src/main/formats/cdg_put.asm,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-cdg-put-asm-13580-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-cdg-put-asm-13580-toolchain-replay;ev-th04-main-module-th04-cdg-put-asm-13580-omf;ev-th04-main-module-th04-cdg-put-asm-13580-cold;ev-th04-main-module-th04-cdg-put-asm-13580-layout;ev-th04-main-module-th04-cdg-put-asm-13580-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-cdg-put-asm-13580-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-cdg-put-asm-13580,"Complete maintained standalone TASM translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-game-exit,th04-main,function,SHARED,0x053E,0x14E1E,0x48,0x48,reviewed,authored,exact,game_exit,src/main/core/exit.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-game-exit-boundary;ev-toolchain-surfaces;ev-th04-main-game-exit-toolchain-replay;ev-th04-main-game-exit-omf;ev-th04-main-game-exit-cold;ev-th04-main-game-exit-layout;ev-th04-main-game-exit-raw;ev-ledger-consistency-exact14;ev-th04-main-game-exit-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-game-exit,"Repository-maintained natural source passes two isolated cold builds with exact map extent, relocation overlap, valid deterministic OMF, and zero raw byte differences; see gptweb-batch14-003 evidence rows."
th04-main-module-th04-initmain-cpp-13666,th04-main,module-candidate,SHARED,0x0586,,0x4E,0x4E,provisional,unknown,excluded,th04/initmain.cpp,,ev-th04-main-authored-screen-map;ev-th04-main-authored-screen-target,,Routing umbrella superseded: exact authored game_init_main (0x4D) + reviewed 0x00 padding cover all 0x4E bytes.
th04-main-module-th04-cdg-p-na-cpp-136b4,th04-main,module-candidate,SHARED,0x05D4,0x14EB4,0x66,0x66,reviewed,original-asm,exact,shared_cdg_put_noalpha_8_asm_owner,src/shared/formats/cdg_put_noalpha_8.asm,ev-th04-main-cdg-noalpha-boundary-v204;ev-th04-main-cdg-noalpha-shared-v204;ev-th04-main-cdg-noalpha-codegen-negative-v204;ev-th04-main-cdg-noalpha-asm-probe-v204;ev-th04-main-cdg-noalpha-toolchain-v204;ev-th04-main-cdg-noalpha-omf-v204;ev-th04-main-cdg-noalpha-cold-v204;ev-th04-main-cdg-noalpha-layout-v204;ev-th04-main-cdg-noalpha-raw-v204;ev-th04-main-cdg-noalpha-aggregate-candidate-v204;ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-cdg-noalpha-aggregate-final-v204,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-cdg-p-na-cpp-136b4 --run-id gptweb-v204-cdg-noalpha-focused-candidate-001,"Evidence-backed TH04-shared irreducible/original-style symbolic TASM exactly reconstructs the 0x66 SHARED producer (0x65 FAR body plus EVEN NOP) in MAIN.EXE. Focused two-cold and 245-owner candidate aggregate replay pass raw bytes, exact MAP placement, empty MZ-relocation overlap, deterministic valid OMF, and the _cdg_slots link fixup. OP independently preserves the same fixed producer but receives no MAIN exactness credit."
th04-main-module-th04-cdg-p-pr-asm-1371a,th04-main,module-candidate,SHARED,0x063A,0x14F1A,0x82,0x82,reviewed,original-asm,exact,th04/cdg_p_pr.asm,src/main/formats/cdg_put_plane_roll.asm,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-toolchain-replay;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-omf;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-cold;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-layout;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-cdg-p-pr-asm-1371a-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-cdg-p-pr-asm-1371a,"Complete maintained standalone TASM translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-module-th04-input-s-asm-1379c,th04-main,module-candidate,SHARED,0x06BC,0x14F9C,0x10A,0x10A,reviewed,original-asm,exact,th04/input_s.asm,src/main/hardware/input.asm,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-input-s-asm-1379c-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-input-s-asm-1379c-toolchain-replay;ev-th04-main-module-th04-input-s-asm-1379c-omf;ev-th04-main-module-th04-input-s-asm-1379c-cold;ev-th04-main-module-th04-input-s-asm-1379c-layout;ev-th04-main-module-th04-input-s-asm-1379c-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-input-s-asm-1379c-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-input-s-asm-1379c,"Complete maintained standalone TASM translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-module-th02-snd-se-r-cpp-138a6,th04-main,module-candidate,SHARED,0x07C6,,0xC,0xC,provisional,unknown,excluded,th02/snd_se_r.cpp,,ev-th04-main-authored-screen-map;ev-th04-main-authored-screen-target,,Routing umbrella superseded: exact authored snd_se_reset (0x0B) + reviewed 0x90 padding cover all 0x0C bytes.
th04-main-module-th04-snd-se-cpp-138b2,th04-main,module-candidate,SHARED,0x07D2,,0x86,0x86,provisional,unknown,excluded,th04/snd_se.cpp,,ev-th04-main-authored-screen-map;ev-th04-main-authored-screen-target,,Routing umbrella superseded: exact snd_se_play (0x39) + reviewed 0x90 padding + exact snd_se_update (0x4C) cover all 0x86 bytes.
th04-main-module-th04-cdg-load-asm-13938,th04-main,module-candidate,SHARED,0x0858,0x15138,0x164,0x164,reviewed,original-asm,exact,th04/cdg_load.asm,src/main/formats/cdg_load.asm,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-cdg-load-asm-13938-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-cdg-load-asm-13938-toolchain-replay;ev-th04-main-module-th04-cdg-load-asm-13938-omf;ev-th04-main-module-th04-cdg-load-asm-13938-cold;ev-th04-main-module-th04-cdg-load-asm-13938-layout;ev-th04-main-module-th04-cdg-load-asm-13938-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-cdg-load-asm-13938-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-cdg-load-asm-13938,"Complete maintained standalone TASM translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
th04-main-module-th04-gather-cpp-13a9c,th04-main,module-candidate,GATHER_TEXT,0x000C,0x1529C,0x24B,0x24B,reviewed,authored,exact,th04/gather.cpp,src/main/gather.cpp,ev-th04-main-authored-screen-target;ev-th04-main-authored-screen-map;ev-th04-main-target;ev-th04-main-format-integrity;ev-th04-main-module-th04-gather-cpp-13a9c-boundary;ev-toolchain-surfaces;ev-th04-main-module-th04-gather-cpp-13a9c-toolchain-replay;ev-th04-main-module-th04-gather-cpp-13a9c-omf;ev-th04-main-module-th04-gather-cpp-13a9c-cold;ev-th04-main-module-th04-gather-cpp-13a9c-layout;ev-th04-main-module-th04-gather-cpp-13a9c-raw;ev-ledger-consistency-exact14;ev-th04-main-module-th04-gather-cpp-13a9c-aggregate,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-module-th04-gather-cpp-13a9c,"Complete maintained natural C/C++ translation unit passes two isolated cold builds with exact map contribution, relocation overlap, deterministic valid OMF, and zero raw byte differences. Internal function-boundary accounting remains separate from module byte ownership."
